frame_id,left_detected,right_detected,left_conf,right_conf,lat_offset_m
695,1,1,0.815,1.000,-0.0736
696,1,1,0.852,1.000,-0.0838
697,1,1,0.871,1.000,-0.0877
698,1,1,0.887,1.000,-0.0898
699,1,1,0.910,1.000,-0.0972
700,1,1,0.928,1.000,-0.1001
701,1,1,0.942,1.000,-0.1039
702,1,1,0.954,1.000,-0.1091
703,1,1,0.963,1.000,-0.1106
704,1,1,0.930,1.000,-0.1060
705,1,1,0.904,1.000,-0.1033
706,1,1,0.883,1.000,-0.1001
707,1,1,0.867,1.000,-0.0976
708,1,1,0.883,1.000,-0.0945
709,1,1,0.907,1.000,-0.0936
710,1,1,0.925,1.000,-0.0929
711,1,1,0.940,1.000,-0.0924
712,1,1,0.912,1.000,-0.0914
713,1,1,0.890,1.000,-0.0895
714,1,1,0.842,1.000,-0.0886
715,1,1,0.803,1.000,-0.0905
716,1,1,0.773,1.000,-0.0920
717,1,1,0.748,1.000,-0.0911
718,1,1,0.729,1.000,-0.0904
719,1,1,0.713,1.000,-0.0903
720,1,1,0.700,1.000,-0.0919
721,1,1,0.720,1.000,-0.0936
722,1,1,0.736,1.000,-0.0940
723,1,1,0.749,1.000,-0.0943
724,1,1,0.759,1.000,-0.0966
725,1,1,0.767,1.000,-0.0969
726,1,1,0.744,1.000,-0.0977
727,1,1,0.755,1.000,-0.0988
728,1,1,0.764,1.000,-0.0986
729,1,1,0.741,1.000,-0.0991
730,1,1,0.723,1.000,-0.0994
731,1,1,0.708,1.000,-0.0996
732,1,1,0.697,1.000,-0.1009
733,1,1,0.747,1.000,-0.1062
734,1,1,0.788,1.000,-0.1104
735,1,1,0.790,1.000,-0.1164
736,1,1,0.832,1.000,-0.1196
737,1,1,0.866,1.000,-0.1222
738,1,1,0.883,1.000,-0.1274
739,1,1,0.896,1.000,-0.1316
740,1,1,0.917,1.000,-0.1323
741,1,1,0.934,1.000,-0.1329
742,1,1,0.937,1.000,-0.1344
743,1,1,0.909,1.000,-0.1330
744,1,1,0.888,1.000,-0.1302
745,1,1,0.840,1.000,-0.1296
746,1,1,0.832,1.000,-0.1275
747,1,1,0.796,1.000,-0.1269
748,1,1,0.767,1.000,-0.1265
749,1,1,0.773,1.000,-0.1261
750,1,1,0.779,1.000,-0.1252
751,1,1,0.783,1.000,-0.1246
752,1,1,0.756,1.000,-0.1246
753,1,1,0.735,1.000,-0.1246
754,1,1,0.748,1.000,-0.1240
755,1,1,0.758,1.000,-0.1236
756,1,1,0.767,1.000,-0.1254
757,1,1,0.773,1.000,-0.1268
758,1,1,0.779,1.000,-0.1269
759,1,1,0.813,1.000,-0.1275
760,1,1,0.840,1.000,-0.1280
761,1,1,0.862,1.000,-0.1305
762,1,1,0.880,1.000,-0.1309
763,1,1,0.864,1.000,-0.1317
764,1,1,0.851,1.000,-0.1324
765,1,1,0.841,1.000,-0.1330
766,1,1,0.803,1.000,-0.1329
767,1,1,0.772,1.000,-0.1333
768,1,1,0.748,1.000,-0.1342
769,1,1,0.728,1.000,-0.1349
770,1,1,0.713,1.000,-0.1376
771,1,1,0.700,1.000,-0.1393
772,1,1,0.720,1.000,-0.1374
773,1,1,0.736,1.000,-0.1459
774,1,1,0.749,1.000,-0.1427
775,1,1,0.729,1.000,-0.1401
776,1,1,0.713,1.000,-0.1381
777,1,1,0.731,1.000,-0.1465
778,1,1,0.744,1.000,-0.1532
779,1,1,0.756,1.000,-0.1570
780,1,1,0.764,1.000,-0.1601
781,1,1,0.772,1.000,-0.1525
782,1,1,0.777,1.000,-0.1485
783,1,1,0.752,1.000,-0.1458
784,1,1,0.761,1.000,-0.1437
785,1,1,0.769,1.000,-0.1420
786,1,1,0.775,1.000,-0.1411
787,1,1,0.780,1.000,-0.1405
788,1,1,0.754,1.000,-0.1394
789,1,1,0.763,1.000,-0.1412
790,1,1,0.771,1.000,-0.1426
791,1,1,0.807,1.000,-0.1411
792,1,1,0.835,1.000,-0.1399
793,1,1,0.798,1.000,-0.1406
794,1,1,0.769,1.000,-0.1411
795,1,1,0.745,1.000,-0.1404
796,1,1,0.726,1.000,-0.1415
797,1,1,0.711,1.000,-0.1423
798,1,1,0.699,1.000,-0.1420
799,1,1,0.689,1.000,-0.1433
800,1,1,0.711,1.000,-0.1422
801,1,1,0.729,1.000,-0.1413
802,1,1,0.713,1.000,-0.1422
803,1,1,0.700,1.000,-0.1429
804,1,1,0.690,1.000,-0.1445
805,1,1,0.682,1.000,-0.1448
806,1,1,0.706,1.000,-0.1460
807,1,1,0.695,1.000,-0.1476
808,1,1,0.686,1.000,-0.1488
809,1,1,0.749,1.000,-0.1551
810,1,1,0.799,1.000,-0.1601
811,1,1,0.799,1.000,-0.1615
812,1,1,0.839,1.000,-0.1684
813,1,1,0.871,1.000,-0.1702
814,1,1,0.897,1.000,-0.1738
815,1,1,0.918,1.000,-0.1767
816,1,1,0.934,1.000,-0.1784
817,1,1,0.947,1.000,-0.1820
818,1,1,0.958,1.000,-0.1837
819,1,1,0.966,1.000,-0.1852
820,1,1,0.963,1.000,-0.1836
821,1,1,0.930,1.000,-0.1787
822,1,1,0.904,1.000,-0.1748
823,1,1,0.883,1.000,-0.1711
824,1,1,0.837,1.000,-0.1676
825,1,1,0.829,1.000,-0.1654
826,1,1,0.824,1.000,-0.1636
827,1,1,0.819,1.000,-0.1621
828,1,1,0.855,1.000,-0.1652
829,1,1,0.884,1.000,-0.1677
830,1,1,0.867,1.000,-0.1659
831,1,1,0.854,1.000,-0.1645
832,1,1,0.873,1.000,-0.1666
833,1,1,0.888,1.000,-0.1683
834,1,1,0.871,1.000,-0.1654
835,1,1,0.887,1.000,-0.1715
836,1,1,0.899,1.000,-0.1764
837,1,1,0.919,1.000,-0.1788
838,1,1,0.936,1.000,-0.1806
839,1,1,0.908,1.000,-0.1832
840,1,1,0.927,1.000,-0.1837
841,1,1,0.901,1.000,-0.1846
842,1,1,0.881,1.000,-0.1853
843,1,1,0.905,1.000,-0.1843
844,1,1,0.914,1.000,-0.1835
845,1,1,0.931,1.000,-0.1817
846,1,1,0.935,1.000,-0.1804
847,1,1,0.938,1.000,-0.1793
848,1,1,0.910,1.000,-0.1736
849,1,1,0.888,1.000,-0.1696
850,1,1,0.901,1.000,-0.1712
851,1,1,0.910,1.000,-0.1720
852,1,1,0.918,1.000,-0.1736
853,1,1,0.925,1.000,-0.1755
854,1,1,0.930,1.000,-0.1769
855,1,1,0.934,1.000,-0.1786
856,1,1,0.937,1.000,-0.1800
857,1,1,0.940,1.000,-0.1811
858,1,1,0.912,1.000,-0.1762
859,1,1,0.919,1.000,-0.1722
860,1,1,0.895,1.000,-0.1674
861,1,1,0.876,1.000,-0.1636
862,1,1,0.861,1.000,-0.1616
863,1,1,0.849,1.000,-0.1601
864,1,1,0.809,1.000,-0.1598
865,1,1,0.777,1.000,-0.1597
866,1,1,0.782,1.000,-0.1595
867,1,1,0.755,1.000,-0.1578
868,1,1,0.734,1.000,-0.1565
869,1,1,0.717,1.000,-0.1570
870,1,1,0.704,1.000,-0.1553
871,1,1,0.693,1.000,-0.1544
872,1,1,0.685,1.000,-0.1538
873,1,1,0.678,1.000,-0.1543
874,1,1,0.672,1.000,-0.1542
875,1,1,0.698,1.000,-0.1535
876,1,1,0.688,1.000,-0.1520
877,1,1,0.681,1.000,-0.1507
878,1,1,0.674,1.000,-0.1513
879,1,1,0.670,1.000,-0.1518
880,1,1,0.666,1.000,-0.1522
881,1,1,0.663,1.000,-0.1498
882,1,1,0.660,1.000,-0.1490
883,1,1,0.688,1.000,-0.1484
884,1,1,0.710,1.000,-0.1478
885,1,1,0.728,1.000,-0.1485
886,1,1,0.713,1.000,-0.1485
887,1,1,0.700,1.000,-0.1490
888,1,1,0.690,1.000,-0.1494
889,1,1,0.712,1.000,-0.1471
890,1,1,0.730,1.000,-0.1516
891,1,1,0.744,1.000,-0.1552
892,1,1,0.755,1.000,-0.1581
893,1,1,0.764,1.000,-0.1604
894,1,1,0.771,1.000,-0.1622
895,1,1,0.807,1.000,-0.1610
896,1,1,0.836,1.000,-0.1596
897,1,1,0.828,1.000,-0.1563
898,1,1,0.793,1.000,-0.1510
899,1,1,0.764,1.000,-0.1484
900,1,1,0.771,1.000,-0.1473
901,1,1,0.777,1.000,-0.1454
902,1,1,0.812,1.000,-0.1439
903,1,1,0.779,1.000,-0.1405
904,1,1,0.753,1.000,-0.1384
905,1,1,0.733,1.000,-0.1367
906,1,1,0.746,1.000,-0.1353
907,1,1,0.757,1.000,-0.1342
908,1,1,0.796,1.000,-0.1323
909,1,1,0.826,1.000,-0.1307
910,1,1,0.821,1.000,-0.1284
911,1,1,0.787,1.000,-0.1266
912,1,1,0.760,1.000,-0.1235
913,1,1,0.738,1.000,-0.1227
914,1,1,0.720,1.000,-0.1199
915,1,1,0.706,1.000,-0.1176
916,1,1,0.725,1.000,-0.1174
917,1,1,0.710,1.000,-0.1167
918,1,1,0.698,1.000,-0.1162
919,1,1,0.688,1.000,-0.1141
920,1,1,0.711,1.000,-0.1109
921,1,1,0.699,1.000,-0.1094
922,1,1,0.719,1.000,-0.1077
923,1,1,0.735,1.000,-0.1063
924,1,1,0.748,1.000,-0.1067
925,1,1,0.758,1.000,-0.1055
926,1,1,0.767,1.000,-0.1056
927,1,1,0.773,1.000,-0.1110
928,1,1,0.779,1.000,-0.1089
929,1,1,0.753,1.000,-0.1084
930,1,1,0.732,1.000,-0.1079
931,1,1,0.776,1.000,-0.1107
932,1,1,0.811,1.000,-0.1145
933,1,1,0.809,1.000,-0.1192
934,1,1,0.807,1.000,-0.1229
935,1,1,0.845,1.000,-0.1259
936,1,1,0.806,1.000,-0.1219
937,1,1,0.805,1.000,-0.1171
938,1,1,0.804,1.000,-0.1133
939,1,1,0.803,1.000,-0.1103
940,1,1,0.803,1.000,-0.1089
941,1,1,0.802,1.000,-0.1078
942,1,1,0.802,1.000,-0.1064
943,1,1,0.771,1.000,-0.1058
944,1,1,0.747,1.000,-0.1053
945,1,1,0.728,1.000,-0.1044
946,1,1,0.712,1.000,-0.1036
947,1,1,0.760,1.000,-0.1025
948,1,1,0.798,1.000,-0.1016
949,1,1,0.798,1.000,-0.0993
950,1,1,0.769,1.000,-0.0969
951,1,1,0.745,1.000,-0.0950
952,1,1,0.726,1.000,-0.0925
953,1,1,0.711,1.000,-0.0904
954,1,1,0.699,1.000,-0.0898
955,1,1,0.689,1.000,-0.0893
956,1,1,0.711,1.000,-0.0884
957,1,1,0.729,1.000,-0.0877
958,1,1,0.713,1.000,-0.0887
959,1,1,0.730,1.000,-0.0879
960,1,1,0.744,1.000,-0.0873
961,1,1,0.786,1.000,-0.0873
962,1,1,0.758,1.000,-0.0863
963,1,1,0.807,1.000,-0.0908
964,1,1,0.845,1.000,-0.0943
965,1,1,0.876,1.000,-0.0946
966,1,1,0.891,1.000,-0.0995
967,1,1,0.903,1.000,-0.1029
968,1,1,0.922,1.000,-0.1009
969,1,1,0.938,1.000,-0.0993
970,1,1,0.950,1.000,-0.1001
971,1,1,0.960,1.000,-0.1007
972,1,1,0.968,1.000,-0.1034
973,1,1,0.975,1.000,-0.1039
974,1,1,0.980,1.000,-0.1070
975,1,1,0.974,1.000,-0.1025
976,1,1,0.969,1.000,-0.0990
977,1,1,0.905,1.000,-0.0935
978,1,1,0.854,1.000,-0.0875
979,1,1,0.873,1.000,-0.0875
980,1,1,0.889,1.000,-0.0875
981,1,1,0.841,1.000,-0.0838
982,1,1,0.833,1.000,-0.0845
983,1,1,0.856,1.000,-0.0840
984,1,1,0.885,1.000,-0.0826
985,1,1,0.908,1.000,-0.0815
986,1,1,0.886,1.000,-0.0779
987,1,1,0.839,1.000,-0.0750
988,1,1,0.831,1.000,-0.0706
989,1,1,0.865,1.000,-0.0703
990,1,1,0.882,1.000,-0.0758
991,1,1,0.866,1.000,-0.0718
992,1,1,0.852,1.000,-0.0686
993,1,1,0.812,1.000,-0.0670
994,1,1,0.780,1.000,-0.0658
995,1,1,0.754,1.000,-0.0664
996,1,1,0.733,1.000,-0.0638
997,1,1,0.716,1.000,-0.0616
998,1,1,0.763,1.000,-0.0604
999,1,1,0.770,1.000,-0.0589
1000,1,1,0.776,1.000,-0.0577
1001,1,1,0.781,1.000,-0.0568
1002,1,1,0.785,1.000,-0.0597
1003,1,1,0.788,1.000,-0.0621
1004,1,1,0.830,1.000,-0.0698
1005,1,1,0.864,1.000,-0.0723
1006,1,1,0.891,1.000,-0.0743
1007,1,1,0.913,1.000,-0.0785
1008,1,1,0.930,1.000,-0.0813
1009,1,1,0.934,1.000,-0.0895
1010,1,1,0.948,1.000,-0.0912
1011,1,1,0.958,1.000,-0.0910
1012,1,1,0.926,1.000,-0.0903
1013,1,1,0.901,1.000,-0.0897
1014,1,1,0.921,1.000,-0.0887
1015,1,1,0.937,1.000,-0.0879
1016,1,1,0.909,1.000,-0.0873
1017,1,1,0.918,1.000,-0.0857
1018,1,1,0.894,1.000,-0.0956
1019,1,1,0.875,1.000,-0.1051
1020,1,1,0.860,1.000,-0.1117
1021,1,1,0.818,1.000,-0.1164
1022,1,1,0.785,1.000,-0.1201
1023,1,1,0.788,1.000,-0.1242
1024,1,1,0.790,1.000,-0.1274
1025,1,1,0.792,1.000,-0.1300
1026,1,1,0.794,1.000,-0.1316
1027,1,1,0.765,1.000,-0.1334
1028,1,1,0.742,1.000,-0.1348
1029,1,1,0.724,1.000,-0.1359
1030,0,1,0.579,1.000,-0.1109
1031,0,1,0.593,1.000,-0.1184
1032,1,1,0.604,1.000,-0.1244
1033,1,1,0.614,1.000,-0.1292
1034,1,1,0.651,1.000,-0.1314
1035,1,1,0.651,1.000,-0.1311
1036,1,1,0.651,1.000,-0.1309
1037,1,1,0.650,1.000,-0.1312
1038,1,1,0.680,1.000,-0.1336
1039,1,1,0.704,1.000,-0.1355
1040,1,1,0.723,1.000,-0.1344
1041,1,1,0.739,1.000,-0.1366
1042,1,1,0.751,1.000,-0.1385
1043,1,1,0.601,1.000,-0.1214
1044,1,1,0.611,1.000,-0.1310
1045,1,1,0.619,1.000,-0.1387
1046,1,1,0.655,1.000,-0.1380
1047,1,1,0.684,1.000,-0.1374
1048,1,1,0.707,1.000,-0.1349
1049,1,1,0.726,1.000,-0.1328
1050,1,1,0.741,1.000,-0.1460
1051,1,1,0.722,1.000,-0.1497
1052,1,1,0.708,1.000,-0.1526
1053,1,1,0.696,1.000,-0.1533
1054,1,1,0.687,1.000,-0.1545
1055,1,1,0.680,1.000,-0.1548
1056,1,1,0.674,1.000,-0.1562
1057,1,1,0.729,1.000,-0.1578
1058,0,1,0.583,1.000,-0.1411
1059,0,1,0.467,1.000,-0.1256
1060,0,1,0.533,1.000,-0.1355
1061,0,1,0.587,1.000,-0.1433
1062,0,1,0.469,1.000,-0.1253
1063,0,1,0.505,1.000,-0.1241
1064,0,1,0.404,1.000,-0.1088
1065,0,1,0.323,1.000,-0.0966
1066,0,1,0.259,1.000,-0.0889
1067,0,1,0.207,1.000,-0.0817
1068,0,1,0.166,1.000,-0.0728
1069,0,1,0.132,1.000,-0.0720
1070,0,1,0.106,1.000,-0.0714
1071,0,1,0.215,1.000,-0.0916
1072,0,1,0.302,1.000,-0.1077
1073,0,1,0.401,1.000,-0.1164
1074,0,1,0.321,1.000,-0.1048
1075,0,1,0.257,1.000,-0.0955
1076,0,1,0.206,1.000,-0.0880
1077,0,1,0.164,1.000,-0.0821
1078,0,1,0.132,1.000,-0.0816
1079,0,1,0.105,1.000,-0.0769
1080,0,1,0.214,1.000,-0.0880
1081,0,1,0.361,1.000,-0.1006
1082,0,1,0.479,1.000,-0.1107
1083,0,1,0.573,1.000,-0.1167
1084,1,1,0.649,1.000,-0.1214
1085,1,1,0.709,1.000,-0.1268
1086,1,1,0.767,1.000,-0.1333
1087,1,1,0.814,1.000,-0.1400
1088,1,1,0.851,1.000,-0.1454
1089,1,1,0.881,1.000,-0.1497
1090,1,1,0.905,1.000,-0.1542
1091,1,1,0.924,1.000,-0.1589
1092,1,1,0.939,1.000,-0.1610
1093,1,1,0.951,1.000,-0.1627
1094,1,1,0.961,1.000,-0.1683
1095,1,1,0.969,1.000,-0.1675
1096,1,1,0.975,1.000,-0.1717
1097,1,1,0.980,1.000,-0.1728
1098,1,1,0.974,1.000,-0.1748
1099,1,1,0.969,1.000,-0.1770
1100,1,1,0.965,1.000,-0.1776
1101,1,1,0.962,1.000,-0.1750
1102,1,1,0.930,1.000,-0.1765
1103,1,1,0.944,1.000,-0.1783
1104,1,1,0.915,1.000,-0.1787
1105,1,1,0.892,1.000,-0.1790
1106,1,1,0.874,1.000,-0.1819
1107,1,1,0.859,1.000,-0.1842
1108,1,1,0.847,1.000,-0.1829
1109,1,1,0.838,1.000,-0.1818
1110,1,1,0.860,1.000,-0.1799
1111,1,1,0.878,1.000,-0.1784
1112,1,1,0.893,1.000,-0.1777
1113,1,1,0.874,1.000,-0.1792
1114,1,1,0.859,1.000,-0.1805
1115,1,1,0.847,1.000,-0.1815
1116,1,1,0.868,1.000,-0.1839
1117,1,1,0.894,1.000,-0.1826
1118,1,1,0.915,1.000,-0.1816
1119,1,1,0.732,1.000,-0.1707
1120,0,1,0.586,1.000,-0.1599
1121,0,1,0.469,1.000,-0.1534
1122,0,1,0.375,1.000,-0.1471
1123,0,1,0.300,1.000,-0.1420
1124,0,1,0.240,1.000,-0.1338
1125,0,1,0.192,1.000,-0.1335
1126,0,1,0.154,1.000,-0.1270
1127,0,1,0.283,1.000,-0.1456
1128,0,1,0.356,1.000,-0.1594
1129,0,1,0.415,1.000,-0.1704
1130,0,1,0.462,1.000,-0.1793
1131,0,1,0.530,1.000,-0.1874
1132,0,1,0.584,1.000,-0.1902
1133,0,1,0.467,1.000,-0.1744
1134,0,1,0.374,1.000,-0.1618
1135,0,1,0.299,1.000,-0.1443
1136,0,1,0.239,1.000,-0.1324
1137,0,1,0.191,1.000,-0.1250
1138,0,1,0.313,1.000,-0.1413
1139,0,1,0.410,1.000,-0.1544
1140,0,1,0.328,1.000,-0.1384
1141,0,1,0.263,1.000,-0.1277
1142,0,1,0.340,1.000,-0.1461
1143,0,1,0.402,1.000,-0.1593
1144,0,1,0.452,1.000,-0.1698
1145,0,1,0.361,1.000,-0.1528
1146,0,1,0.289,1.000,-0.1392
1147,0,1,0.361,1.000,-0.1548
1148,0,1,0.419,1.000,-0.1668
1149,0,1,0.335,1.000,-0.1483
1150,0,1,0.458,1.000,-0.1499
1151,0,1,0.557,1.000,-0.1512
1152,1,1,0.645,1.000,-0.1533
1153,1,1,0.716,1.000,-0.1550
1154,1,1,0.773,1.000,-0.1563
1155,1,1,0.818,1.000,-0.1574
1156,1,1,0.815,1.000,-0.1625
1157,1,1,0.812,1.000,-0.1665
1158,1,1,0.839,1.000,-0.1640
1159,1,1,0.672,1.000,-0.1513
1160,0,1,0.537,1.000,-0.1412
1161,1,1,0.620,1.000,-0.1469
1162,1,1,0.686,1.000,-0.1504
1163,1,1,0.709,1.000,-0.1478
1164,1,1,0.727,1.000,-0.1458
1165,1,1,0.742,1.000,-0.1432
1166,1,1,0.753,1.000,-0.1416
1167,1,1,0.763,1.000,-0.1392
1168,1,1,0.610,1.000,-0.1315
1169,0,1,0.488,1.000,-0.1254
1170,0,1,0.390,1.000,-0.1098
1171,0,1,0.312,1.000,-0.0974
1172,0,1,0.250,1.000,-0.0938
1173,0,1,0.200,1.000,-0.0878
1174,0,1,0.160,1.000,-0.0829
1175,0,1,0.128,1.000,-0.0759
1176,0,1,0.102,1.000,-0.0766
1177,0,1,0.082,1.000,-0.0761
1178,0,1,0.066,1.000,-0.0747
1179,0,1,0.052,1.000,-0.0629
1180,0,1,0.042,1.000,-0.0609
1181,0,1,0.034,1.000,-0.0572
1182,0,1,0.027,1.000,-0.0617
1183,0,1,0.021,1.000,-0.0652
1184,0,1,0.177,1.000,-0.0766
1185,0,1,0.302,1.000,-0.0856
1186,0,1,0.401,1.000,-0.0934
1187,0,1,0.481,1.000,-0.0991
1188,0,1,0.545,1.000,-0.1037
1189,0,1,0.566,1.000,-0.1052
1190,0,1,0.583,1.000,-0.1070
1191,0,1,0.596,1.000,-0.1073
1192,1,1,0.607,1.000,-0.1076
1193,1,1,0.616,1.000,-0.1088
1194,1,1,0.622,1.000,-0.1099
1195,1,1,0.658,1.000,-0.1192
1196,1,1,0.726,1.000,-0.1255
1197,1,1,0.781,1.000,-0.1306
1198,1,1,0.825,1.000,-0.1337
1199,1,1,0.860,1.000,-0.1366
1200,1,1,0.878,1.000,-0.1416
1201,1,1,0.892,1.000,-0.1456
1202,1,1,0.914,1.000,-0.1488
1203,1,1,0.931,1.000,-0.1514
1204,1,1,0.905,1.000,-0.1503
1205,1,1,0.924,1.000,-0.1467
1206,1,1,0.939,1.000,-0.1439
1207,1,1,0.951,1.000,-0.1416
1208,1,1,0.961,1.000,-0.1414
1209,1,1,0.969,1.000,-0.1407
1210,1,1,0.975,1.000,-0.1401
1211,1,1,0.910,1.000,-0.1523
1212,1,1,0.918,1.000,-0.1468
1213,1,1,0.924,1.000,-0.1423
1214,1,1,0.930,1.000,-0.1377
1215,1,1,0.934,1.000,-0.1340
1216,1,1,0.937,1.000,-0.1279
1217,1,1,0.940,1.000,-0.1240
1218,1,1,0.912,1.000,-0.1226
1219,1,1,0.889,1.000,-0.1214
1220,1,1,0.901,1.000,-0.1273
1221,1,1,0.881,1.000,-0.1273
1222,1,1,0.865,1.000,-0.1273
1223,1,1,0.852,1.000,-0.1278
1224,1,1,0.842,1.000,-0.1282
1225,1,1,0.803,1.000,-0.1381
1226,1,1,0.773,1.000,-0.1460
1227,1,1,0.778,1.000,-0.1502
1228,1,1,0.822,1.000,-0.1413
1229,1,1,0.858,1.000,-0.1327
1230,1,1,0.846,1.000,-0.1295
1231,1,1,0.837,1.000,-0.1269
1232,1,1,0.830,1.000,-0.1248
1233,1,1,0.824,1.000,-0.1232
1234,1,1,0.819,1.000,-0.1208
1235,1,1,0.855,1.000,-0.1168
1236,1,1,0.874,1.000,-0.1173
1237,1,1,0.889,1.000,-0.1118
1238,1,1,0.901,1.000,-0.1075
1239,1,1,0.881,1.000,-0.1056
1240,1,1,0.865,1.000,-0.1041
1241,1,1,0.882,1.000,-0.1002
1242,1,1,0.896,1.000,-0.0971
1243,1,1,0.876,1.000,-0.0979
1244,1,1,0.901,1.000,-0.1000
1245,1,1,0.921,1.000,-0.1017
1246,1,1,0.937,1.000,-0.0968
1247,1,1,0.949,1.000,-0.0928
1248,1,1,0.960,1.000,-0.0912
1249,1,1,0.968,1.000,-0.0936
1250,1,1,0.904,1.000,-0.1062
1251,1,1,0.853,1.000,-0.1157
1252,1,1,0.813,1.000,-0.1217
1253,1,1,0.850,1.000,-0.1117
1254,1,1,0.880,1.000,-0.1063
1255,1,1,0.894,1.000,-0.0988
1256,1,1,0.905,1.000,-0.0928
1257,1,1,0.884,1.000,-0.1029
1258,1,1,0.867,1.000,-0.1067
1259,1,1,0.854,1.000,-0.1097
1260,1,1,0.843,1.000,-0.1116
1261,1,1,0.834,1.000,-0.1132
1262,1,1,0.868,1.000,-0.1038
1263,1,1,0.884,1.000,-0.0995
1264,1,1,0.897,1.000,-0.0965
1265,1,1,0.908,1.000,-0.0942
1266,1,1,0.886,1.000,-0.0971
1267,1,1,0.869,1.000,-0.0994
1268,1,1,0.855,1.000,-0.1012
1269,1,1,0.884,1.000,-0.0937
1270,1,1,0.907,1.000,-0.0893
1271,1,1,0.926,1.000,-0.0873
1272,1,1,0.941,1.000,-0.0858
1273,1,1,0.943,1.000,-0.0930
1274,1,1,0.944,1.000,-0.0951
1275,1,1,0.955,1.000,-0.0972
1276,1,1,0.964,1.000,-0.0985
1277,1,1,0.971,1.000,-0.0994
1278,1,1,0.907,1.000,-0.0960
1279,1,1,0.886,1.000,-0.0927
1280,1,1,0.839,1.000,-0.0906
1281,1,1,0.801,1.000,-0.0878
1282,1,1,0.771,1.000,-0.0856
1283,1,1,0.807,1.000,-0.0839
1284,1,1,0.835,1.000,-0.0825
1285,1,1,0.828,1.000,-0.0829
1286,1,1,0.823,1.000,-0.0833
1287,1,1,0.818,1.000,-0.0815
1288,1,1,0.814,1.000,-0.0800
1289,1,1,0.842,1.000,-0.0741
1290,1,1,0.863,1.000,-0.0635
1291,1,1,0.851,1.000,-0.0582
1292,1,1,0.870,1.000,-0.0572
1293,1,1,0.886,1.000,-0.0563
1294,1,1,0.899,1.000,-0.0620
