frame_id,left_detected,right_detected,left_conf,right_conf,lat_offset_m
90,1,1,1.000,1.000,-0.1001
91,1,1,1.000,1.000,-0.1023
92,1,1,1.000,1.000,-0.1041
93,1,1,1.000,1.000,-0.1056
94,1,1,1.000,1.000,-0.1083
95,1,1,1.000,1.000,-0.1100
96,1,1,1.000,1.000,-0.1113
97,1,1,1.000,1.000,-0.1123
98,1,1,1.000,1.000,-0.1127
99,1,1,1.000,1.000,-0.1140
100,1,1,1.000,1.000,-0.1161
101,1,1,1.000,1.000,-0.1167
102,1,1,1.000,1.000,-0.1172
103,1,1,1.000,1.000,-0.1187
104,1,1,1.000,1.000,-0.1188
105,1,1,1.000,1.000,-0.1189
106,1,1,1.000,1.000,-0.1179
107,1,1,1.000,1.000,-0.1171
108,1,1,1.000,1.000,-0.1181
109,1,1,1.000,1.000,-0.1167
110,1,1,1.000,1.000,-0.1167
111,1,1,1.000,1.000,-0.1167
112,1,1,1.000,1.000,-0.1145
113,1,1,1.000,1.000,-0.1139
114,1,1,1.000,1.000,-0.1134
115,1,1,1.000,1.000,-0.1119
116,1,1,1.000,1.000,-0.1102
117,1,1,1.000,1.000,-0.1078
118,1,1,1.000,1.000,-0.1058
119,1,1,1.000,1.000,-0.1064
120,1,1,1.000,1.000,-0.1052
121,1,1,1.000,1.000,-0.1043
122,1,1,1.000,1.000,-0.1047
123,1,1,1.000,1.000,-0.1049
124,1,1,1.000,1.000,-0.1067
125,1,1,1.000,1.000,-0.1082
126,1,1,1.000,1.000,-0.1109
127,1,1,1.000,1.000,-0.1105
128,1,1,1.000,1.000,-0.1101
129,1,1,1.000,1.000,-0.1082
130,1,1,1.000,1.000,-0.1067
131,1,1,1.000,1.000,-0.1066
132,1,1,1.000,1.000,-0.1065
133,1,1,1.000,1.000,-0.1064
134,1,1,1.000,1.000,-0.1063
135,1,1,1.000,1.000,-0.1084
136,1,1,1.000,1.000,-0.1105
137,1,1,1.000,1.000,-0.1123
138,1,1,1.000,1.000,-0.1131
139,1,1,1.000,1.000,-0.1138
140,1,1,1.000,1.000,-0.1139
141,1,1,1.000,1.000,-0.1139
142,1,1,1.000,1.000,-0.1139
143,1,1,1.000,1.000,-0.1139
144,1,1,1.000,1.000,-0.1139
145,1,1,1.000,1.000,-0.1139
146,1,1,1.000,1.000,-0.1139
147,1,1,1.000,1.000,-0.1134
148,1,1,1.000,1.000,-0.1130
149,1,1,1.000,1.000,-0.1132
150,1,1,1.000,1.000,-0.1101
151,1,1,1.000,1.000,-0.1077
152,1,1,1.000,1.000,-0.1090
153,1,1,1.000,1.000,-0.1100
154,1,1,1.000,1.000,-0.1124
155,1,1,1.000,1.000,-0.1143
156,1,1,1.000,1.000,-0.1137
157,1,1,1.000,1.000,-0.1132
158,1,1,1.000,1.000,-0.1160
159,1,1,1.000,1.000,-0.1177
160,1,1,1.000,1.000,-0.1191
161,1,1,1.000,1.000,-0.1196
162,1,1,1.000,1.000,-0.1201
163,1,1,1.000,1.000,-0.1199
164,1,1,1.000,1.000,-0.1198
165,1,1,1.000,1.000,-0.1197
166,1,1,1.000,1.000,-0.1191
167,1,1,1.000,1.000,-0.1196
168,1,1,1.000,1.000,-0.1190
169,1,1,1.000,1.000,-0.1185
170,1,1,1.000,1.000,-0.1171
171,1,1,1.000,1.000,-0.1196
172,1,1,1.000,1.000,-0.1196
173,1,1,1.000,1.000,-0.1195
174,1,1,1.000,1.000,-0.1195
175,1,1,1.000,1.000,-0.1184
176,1,1,1.000,1.000,-0.1175
177,1,1,1.000,1.000,-0.1131
178,1,1,1.000,1.000,-0.1095
179,1,1,1.000,1.000,-0.1094
180,1,1,1.000,1.000,-0.1092
181,1,1,1.000,1.000,-0.1139
182,1,1,1.000,1.000,-0.1134
183,1,1,1.000,1.000,-0.1129
184,1,1,1.000,1.000,-0.1158
185,1,1,1.000,1.000,-0.1181
186,1,1,1.000,1.000,-0.1188
187,1,1,1.000,1.000,-0.1210
188,1,1,1.000,1.000,-0.1207
189,1,1,1.000,1.000,-0.1209
190,1,1,1.000,1.000,-0.1217
191,1,1,1.000,1.000,-0.1228
192,1,1,1.000,1.000,-0.1236
193,1,1,1.000,1.000,-0.1265
194,1,1,1.000,1.000,-0.1287
195,1,1,1.000,1.000,-0.1284
196,1,1,1.000,1.000,-0.1271
197,1,1,1.000,1.000,-0.1261
198,1,1,1.000,1.000,-0.1263
199,1,1,1.000,1.000,-0.1254
200,1,1,1.000,1.000,-0.1252
201,1,1,1.000,1.000,-0.1251
202,1,1,1.000,1.000,-0.1266
203,1,1,1.000,1.000,-0.1278
204,1,1,1.000,1.000,-0.1239
205,1,1,1.000,1.000,-0.1209
206,1,1,1.000,1.000,-0.1184
207,1,1,1.000,1.000,-0.1175
208,1,1,0.990,1.000,-0.1163
209,1,1,0.992,1.000,-0.1142
210,1,1,0.994,1.000,-0.1126
211,1,1,0.995,1.000,-0.1102
212,1,1,0.996,1.000,-0.1120
213,1,1,0.997,1.000,-0.1135
214,1,1,0.997,1.000,-0.1173
215,1,1,0.998,1.000,-0.1203
216,1,1,0.998,1.000,-0.1212
217,1,1,0.999,1.000,-0.1197
218,1,1,0.959,1.000,-0.1186
219,1,1,0.927,1.000,-0.1176
220,1,1,0.942,1.000,-0.1206
221,1,1,0.953,1.000,-0.1214
222,1,1,0.963,1.000,-0.1220
223,1,1,0.970,1.000,-0.1220
224,1,1,0.976,1.000,-0.1220
225,1,1,0.971,1.000,-0.1183
226,1,1,0.977,1.000,-0.1163
227,1,1,0.981,1.000,-0.1127
228,1,1,0.985,1.000,-0.1135
229,1,1,0.988,1.000,-0.1141
230,1,1,0.990,1.000,-0.1141
231,1,1,0.992,1.000,-0.1140
232,1,1,0.994,1.000,-0.1140
233,1,1,0.995,1.000,-0.1129
234,1,1,0.996,1.000,-0.1110
235,1,1,0.997,1.000,-0.1121
236,1,1,0.998,1.000,-0.1130
237,1,1,0.998,1.000,-0.1116
238,1,1,0.998,1.000,-0.1105
239,1,1,0.989,1.000,-0.1070
240,1,1,0.991,1.000,-0.1020
241,1,1,0.993,1.000,-0.1012
242,1,1,0.994,1.000,-0.1006
243,1,1,0.995,1.000,-0.0964
244,1,1,0.996,1.000,-0.0882
245,1,1,0.997,1.000,-0.0817
246,1,1,0.998,1.000,-0.0823
247,1,1,0.998,1.000,-0.0828
248,1,1,0.998,1.000,-0.0837
249,1,1,0.999,1.000,-0.0882
250,1,1,0.999,1.000,-0.0923
251,1,1,0.999,1.000,-0.0945
252,1,1,0.999,1.000,-0.0957
253,1,1,1.000,1.000,-0.0967
254,1,1,1.000,1.000,-0.0975
255,1,1,1.000,1.000,-0.0976
256,1,1,1.000,1.000,-0.0993
257,1,1,1.000,1.000,-0.0991
258,1,1,1.000,1.000,-0.0994
259,1,1,1.000,1.000,-0.1007
260,1,1,1.000,1.000,-0.0996
261,1,1,1.000,1.000,-0.0988
262,1,1,1.000,1.000,-0.1002
263,1,1,1.000,1.000,-0.0977
264,1,1,1.000,1.000,-0.0983
265,1,1,1.000,1.000,-0.0988
266,1,1,1.000,1.000,-0.1007
267,1,1,1.000,1.000,-0.1002
268,1,1,1.000,1.000,-0.0998
269,1,1,1.000,1.000,-0.0994
270,1,1,1.000,1.000,-0.0992
271,1,1,1.000,1.000,-0.0989
272,1,1,1.000,1.000,-0.0988
273,1,1,1.000,1.000,-0.1007
274,1,1,1.000,1.000,-0.1044
275,1,1,1.000,1.000,-0.1074
276,1,1,1.000,1.000,-0.1045
277,1,1,1.000,1.000,-0.1021
278,1,1,1.000,1.000,-0.0971
279,1,1,1.000,1.000,-0.0930
280,1,1,0.960,1.000,-0.0988
281,1,1,0.768,1.000,-0.0663
282,1,1,0.614,1.000,-0.0393
283,0,1,0.492,1.000,-0.0219
284,0,1,0.393,1.000,-0.0080
285,0,1,0.315,1.000,0.0032
286,0,1,0.252,1.000,0.0121
287,0,1,0.201,1.000,0.0171
288,0,1,0.161,1.000,0.0211
289,0,1,0.129,1.000,0.0285
290,0,1,0.103,1.000,0.0334
291,0,1,0.082,1.000,0.0352
292,0,1,0.066,1.000,0.0345
293,0,1,0.053,1.000,0.0340
294,0,1,0.042,1.000,0.0357
295,0,1,0.034,1.000,0.0391
296,0,1,0.027,1.000,0.0430
297,0,1,0.022,1.000,0.0471
298,0,1,0.017,1.000,0.0504
299,0,1,0.014,1.000,0.0541
300,0,1,0.011,1.000,0.0571
301,0,1,0.009,1.000,0.0584
302,0,1,0.007,1.000,0.0584
303,0,1,0.006,1.000,0.0583
304,0,1,0.135,1.000,0.0329
305,0,1,0.238,1.000,0.0125
306,0,1,0.380,1.000,-0.0006
307,0,1,0.494,1.000,-0.0111
308,0,1,0.585,1.000,-0.0184
309,1,1,0.658,1.000,-0.0237
310,1,1,0.727,1.000,-0.0290
311,1,1,0.781,1.000,-0.0333
312,1,1,0.815,1.000,-0.0357
313,1,1,0.812,1.000,-0.0344
314,1,1,0.810,1.000,-0.0333
315,1,1,0.648,1.000,-0.0108
316,0,1,0.518,1.000,0.0073
317,0,1,0.415,1.000,0.0207
318,0,1,0.332,1.000,0.0314
319,0,1,0.265,1.000,0.0399
320,0,1,0.212,1.000,0.0436
321,0,1,0.170,1.000,0.0466
322,0,1,0.136,1.000,0.0531
323,0,1,0.109,1.000,0.0584
324,0,1,0.087,1.000,0.0616
325,0,1,0.070,1.000,0.0641
326,0,1,0.056,1.000,0.0682
327,0,1,0.045,1.000,0.0652
328,0,1,0.036,1.000,0.0628
329,0,1,0.028,1.000,0.0597
330,0,1,0.023,1.000,0.0573
331,0,1,0.018,1.000,0.0607
332,0,1,0.015,1.000,0.0634
333,0,1,0.012,1.000,0.0624
334,0,1,0.009,1.000,0.0616
335,0,1,0.007,1.000,0.0577
336,0,1,0.136,1.000,0.0361
337,0,1,0.239,1.000,0.0199
338,0,1,0.321,1.000,0.0080
339,0,1,0.387,1.000,-0.0016
340,0,1,0.439,1.000,-0.0097
341,0,1,0.482,1.000,-0.0163
342,0,1,0.515,1.000,-0.0220
343,1,1,0.602,1.000,-0.0325
344,1,1,0.672,1.000,-0.0408
345,1,1,0.667,1.000,-0.0411
346,1,1,0.664,1.000,-0.0414
347,0,1,0.531,1.000,-0.0193
348,0,1,0.425,1.000,-0.0017
349,0,1,0.340,1.000,0.0071
350,0,1,0.272,1.000,0.0152
351,0,1,0.218,1.000,0.0217
352,0,1,0.174,1.000,0.0269
353,0,1,0.139,1.000,0.0311
354,0,1,0.111,1.000,0.0386
355,0,1,0.089,1.000,0.0447
356,0,1,0.071,1.000,0.0453
357,0,1,0.057,1.000,0.0458
358,0,1,0.046,1.000,0.0504
359,0,1,0.036,1.000,0.0520
360,0,1,0.029,1.000,0.0532
361,0,1,0.023,1.000,0.0585
362,0,1,0.019,1.000,0.0627
363,0,1,0.015,1.000,0.0650
364,0,1,0.012,1.000,0.0668
365,0,1,0.010,1.000,0.0620
366,0,1,0.008,1.000,0.0644
367,0,1,0.006,1.000,0.0664
368,0,1,0.005,1.000,0.0700
369,0,1,0.004,1.000,0.0730
370,0,1,0.003,1.000,0.0658
371,0,1,0.003,1.000,0.0601
372,0,1,0.132,1.000,0.0269
373,0,1,0.236,1.000,0.0003
374,0,1,0.318,1.000,-0.0199
375,0,1,0.415,1.000,-0.0377
376,0,1,0.492,1.000,-0.0519
377,0,1,0.393,1.000,-0.0298
378,0,1,0.315,1.000,-0.0122
379,0,1,0.252,1.000,-0.0023
380,0,1,0.201,1.000,0.0055
381,0,1,0.161,1.000,0.0119
382,0,1,0.129,1.000,0.0211
383,0,1,0.103,1.000,0.0286
384,0,1,0.083,1.000,0.0335
385,0,1,0.066,1.000,0.0374
386,0,1,0.053,1.000,0.0394
387,0,1,0.042,1.000,0.0411
388,0,1,0.034,1.000,0.0382
389,0,1,0.027,1.000,0.0380
390,0,1,0.022,1.000,0.0378
391,0,1,0.017,1.000,0.0419
392,0,1,0.014,1.000,0.0452
393,0,1,0.011,1.000,0.0393
394,0,1,0.009,1.000,0.0399
395,0,1,0.007,1.000,0.0415
396,0,1,0.006,1.000,0.0364
397,0,1,0.005,1.000,0.0323
398,0,1,0.004,1.000,0.0290
399,0,1,0.003,1.000,0.0296
400,0,1,0.002,1.000,0.0300
401,0,1,0.002,1.000,0.0304
402,0,1,0.001,1.000,0.0275
403,0,1,0.001,1.000,0.0262
404,0,1,0.001,1.000,0.0220
405,0,1,0.131,1.000,-0.0020
406,0,1,0.235,1.000,-0.0217
407,0,1,0.318,1.000,-0.0375
408,0,1,0.384,1.000,-0.0502
409,0,1,0.467,1.000,-0.0640
410,0,1,0.534,1.000,-0.0750
411,0,1,0.587,1.000,-0.0812
412,0,1,0.470,1.000,-0.0682
413,0,1,0.376,1.000,-0.0577
414,0,1,0.301,1.000,-0.0504
415,0,1,0.240,1.000,-0.0446
416,0,1,0.192,1.000,-0.0441
417,0,1,0.154,1.000,-0.0427
418,0,1,0.123,1.000,-0.0416
419,0,1,0.098,1.000,-0.0407
420,0,1,0.079,1.000,-0.0421
421,0,1,0.063,1.000,-0.0379
422,0,1,0.050,1.000,-0.0346
423,0,1,0.040,1.000,-0.0298
424,0,1,0.032,1.000,-0.0259
425,0,1,0.026,1.000,-0.0271
426,0,1,0.021,1.000,-0.0281
427,0,1,0.017,1.000,-0.0288
428,0,1,0.013,1.000,-0.0294
429,0,1,0.011,1.000,-0.0341
430,0,1,0.008,1.000,-0.0358
431,0,1,0.007,1.000,-0.0371
432,0,1,0.005,1.000,-0.0350
433,0,1,0.004,1.000,-0.0333
434,0,1,0.003,1.000,-0.0340
435,0,1,0.003,1.000,-0.0336
436,0,1,0.002,1.000,-0.0332
437,0,1,0.002,1.000,-0.0372
438,0,1,0.001,1.000,-0.0404
439,0,1,0.001,1.000,-0.0408
440,0,1,0.001,1.000,-0.0411
441,0,1,0.001,1.000,-0.0467
442,0,1,0.001,1.000,-0.0511
443,0,1,0.000,1.000,-0.0515
444,0,1,0.200,1.000,-0.0762
445,0,1,0.360,1.000,-0.0959
446,0,1,0.288,1.000,-0.0937
447,0,1,0.231,1.000,-0.0919
448,0,1,0.184,1.000,-0.0852
449,0,1,0.148,1.000,-0.0830
450,0,1,0.118,1.000,-0.0823
451,0,1,0.094,1.000,-0.0786
452,0,1,0.076,1.000,-0.0734
453,0,1,0.060,1.000,-0.0747
454,0,1,0.048,1.000,-0.0756
455,0,1,0.039,1.000,-0.0743
456,0,1,0.031,1.000,-0.0732
457,0,1,0.025,1.000,-0.0766
458,0,1,0.020,1.000,-0.0772
459,0,1,0.016,1.000,-0.0776
460,0,1,0.013,1.000,-0.0812
461,0,1,0.010,1.000,-0.0840
462,0,1,0.008,1.000,-0.0821
463,0,1,0.006,1.000,-0.0805
464,0,1,0.005,1.000,-0.0824
465,0,1,0.004,1.000,-0.0839
466,0,1,0.003,1.000,-0.0831
467,0,1,0.003,1.000,-0.0792
468,0,1,0.002,1.000,-0.0803
469,0,1,0.002,1.000,-0.0738
470,0,1,0.001,1.000,-0.0686
471,0,1,0.001,1.000,-0.0665
472,0,1,0.001,1.000,-0.0638
473,0,1,0.131,1.000,-0.0876
474,0,1,0.265,1.000,-0.1003
475,0,1,0.402,1.000,-0.1110
476,0,1,0.511,1.000,-0.1195
477,0,1,0.599,1.000,-0.1264
478,1,1,0.639,1.000,-0.1382
479,1,1,0.671,1.000,-0.1477
480,1,1,0.727,1.000,-0.1520
481,1,1,0.742,1.000,-0.1566
482,1,1,0.753,1.000,-0.1603
483,1,1,0.603,1.000,-0.1409
484,0,1,0.482,1.000,-0.1255
485,0,1,0.386,1.000,-0.1078
486,0,1,0.309,1.000,-0.0937
487,0,1,0.247,1.000,-0.0834
488,0,1,0.197,1.000,-0.0752
489,0,1,0.158,1.000,-0.0665
490,0,1,0.126,1.000,-0.0585
491,0,1,0.101,1.000,-0.0489
492,0,1,0.081,1.000,-0.0466
493,0,1,0.065,1.000,-0.0447
494,0,1,0.052,1.000,-0.0495
495,0,1,0.041,1.000,-0.0470
496,0,1,0.033,1.000,-0.0387
497,0,1,0.027,1.000,-0.0447
498,0,1,0.021,1.000,-0.0496
499,0,1,0.017,1.000,-0.0471
500,0,1,0.014,1.000,-0.0472
501,0,1,0.011,1.000,-0.0452
502,0,1,0.009,1.000,-0.0436
503,0,1,0.007,1.000,-0.0454
504,0,1,0.006,1.000,-0.0459
505,0,1,0.004,1.000,-0.0463
506,0,1,0.004,1.000,-0.0434
507,0,1,0.003,1.000,-0.0411
508,0,1,0.162,1.000,-0.0678
509,0,1,0.320,1.000,-0.0871
510,0,1,0.446,1.000,-0.1036
511,0,1,0.547,1.000,-0.1168
512,0,1,0.567,1.000,-0.1221
513,0,1,0.584,1.000,-0.1263
514,0,1,0.597,1.000,-0.1296
515,1,1,0.608,1.000,-0.1345
516,1,1,0.616,1.000,-0.1383
517,0,1,0.493,1.000,-0.1234
518,0,1,0.394,1.000,-0.1061
519,0,1,0.315,1.000,-0.0955
520,0,1,0.252,1.000,-0.0891
521,0,1,0.202,1.000,-0.0819
522,0,1,0.162,1.000,-0.0761
523,0,1,0.129,1.000,-0.0715
524,0,1,0.103,1.000,-0.0710
525,0,1,0.083,1.000,-0.0706
526,0,1,0.066,1.000,-0.0649
527,0,1,0.053,1.000,-0.0657
528,0,1,0.042,1.000,-0.0664
529,0,1,0.034,1.000,-0.0637
530,0,1,0.027,1.000,-0.0615
531,0,1,0.022,1.000,-0.0630
532,0,1,0.017,1.000,-0.0610
533,0,1,0.014,1.000,-0.0594
534,0,1,0.011,1.000,-0.0581
535,0,1,0.009,1.000,-0.0592
536,0,1,0.007,1.000,-0.0559
537,0,1,0.006,1.000,-0.0532
538,0,1,0.005,1.000,-0.0574
539,0,1,0.004,1.000,-0.0607
540,0,1,0.003,1.000,-0.0550
541,0,1,0.002,1.000,-0.0524
542,0,1,0.002,1.000,-0.0526
543,0,1,0.001,1.000,-0.0558
544,0,1,0.001,1.000,-0.0584
545,0,1,0.161,1.000,-0.0759
546,0,1,0.289,1.000,-0.0899
547,0,1,0.361,1.000,-0.0995
548,0,1,0.419,1.000,-0.1055
549,0,1,0.335,1.000,-0.0982
550,0,1,0.268,1.000,-0.0860
551,0,1,0.214,1.000,-0.0762
552,0,1,0.172,1.000,-0.0684
553,0,1,0.137,1.000,-0.0621
554,0,1,0.110,1.000,-0.0603
555,0,1,0.088,1.000,-0.0588
556,0,1,0.070,1.000,-0.0556
557,0,1,0.056,1.000,-0.0529
558,0,1,0.045,1.000,-0.0540
559,0,1,0.036,1.000,-0.0517
560,0,1,0.029,1.000,-0.0498
561,0,1,0.023,1.000,-0.0526
562,0,1,0.018,1.000,-0.0495
563,0,1,0.015,1.000,-0.0534
564,0,1,0.012,1.000,-0.0565
565,0,1,0.009,1.000,-0.0558
566,0,1,0.008,1.000,-0.0510
567,0,1,0.006,1.000,-0.0471
568,0,1,0.005,1.000,-0.0430
569,0,1,0.004,1.000,-0.0397
570,0,1,0.003,1.000,-0.0413
571,0,1,0.002,1.000,-0.0426
572,0,1,0.002,1.000,-0.0404
573,0,1,0.002,1.000,-0.0419
574,0,1,0.001,1.000,-0.0430
575,0,1,0.001,1.000,-0.0419
576,0,1,0.001,1.000,-0.0409
577,0,1,0.001,1.000,-0.0412
578,0,1,0.001,1.000,-0.0414
579,0,1,0.000,1.000,-0.0385
580,0,1,0.000,1.000,-0.0361
581,0,1,0.000,1.000,-0.0342
582,0,1,0.130,1.000,-0.0517
583,0,1,0.234,1.000,-0.0657
584,0,1,0.347,1.000,-0.0759
585,0,1,0.438,1.000,-0.0841
586,0,1,0.510,1.000,-0.0906
587,0,1,0.568,1.000,-0.0936
588,0,1,0.455,1.000,-0.0792
589,0,1,0.364,1.000,-0.0697
590,0,1,0.291,1.000,-0.0621
591,0,1,0.233,1.000,-0.0582
592,0,1,0.186,1.000,-0.0550
593,0,1,0.149,1.000,-0.0546
594,0,1,0.119,1.000,-0.0500
595,0,1,0.095,1.000,-0.0464
596,0,1,0.076,1.000,-0.0477
597,0,1,0.061,1.000,-0.0488
598,0,1,0.049,1.000,-0.0464
599,0,1,0.039,1.000,-0.0446
600,0,1,0.031,1.000,-0.0431
601,0,1,0.025,1.000,-0.0419
602,0,1,0.150,1.000,-0.0462
603,0,1,0.250,1.000,-0.0502
604,0,1,0.330,1.000,-0.0550
605,0,1,0.394,1.000,-0.0567
606,0,1,0.445,1.000,-0.0565
607,0,1,0.546,1.000,-0.0616
608,1,1,0.627,1.000,-0.0657
609,1,1,0.692,1.000,-0.0711
610,1,1,0.743,1.000,-0.0755
611,1,1,0.755,1.000,-0.0757
612,1,1,0.804,1.000,-0.0786
613,1,1,0.843,1.000,-0.0809
614,1,1,0.874,1.000,-0.0817
615,1,1,0.899,1.000,-0.0823
616,1,1,0.920,1.000,-0.0844
617,1,1,0.936,1.000,-0.0861
618,1,1,0.949,1.000,-0.0885
619,1,1,0.959,1.000,-0.0904
620,1,1,0.967,1.000,-0.0898
621,1,1,0.974,1.000,-0.0904
622,1,1,0.979,1.000,-0.0909
623,1,1,0.983,1.000,-0.0955
624,1,1,0.987,1.000,-0.0986
625,1,1,0.989,1.000,-0.0996
626,1,1,0.991,1.000,-0.1003
627,1,1,0.993,1.000,-0.1004
628,1,1,0.994,1.000,-0.0962
629,1,1,0.996,1.000,-0.0924
630,1,1,0.996,1.000,-0.0887
631,1,1,0.997,1.000,-0.0858
632,1,1,0.998,1.000,-0.0830
633,1,1,0.998,1.000,-0.0812
634,1,1,0.999,1.000,-0.0809
635,1,1,0.999,1.000,-0.0790
636,1,1,0.999,1.000,-0.0775
637,1,1,0.999,1.000,-0.0769
638,1,1,0.999,1.000,-0.0763
639,1,1,1.000,1.000,-0.0775
640,1,1,1.000,1.000,-0.0789
641,1,1,1.000,1.000,-0.0791
642,1,1,1.000,1.000,-0.0791
643,1,1,1.000,1.000,-0.0792
644,1,1,1.000,1.000,-0.0803
645,1,1,1.000,1.000,-0.0807
646,1,1,1.000,1.000,-0.0773
647,1,1,1.000,1.000,-0.0745
648,1,1,1.000,1.000,-0.0718
649,1,1,1.000,1.000,-0.0707
650,1,1,1.000,1.000,-0.0730
651,1,1,0.990,1.000,-0.0711
652,1,1,0.992,1.000,-0.0691
653,1,1,0.994,1.000,-0.0690
654,1,1,0.995,1.000,-0.0690
655,1,1,0.996,1.000,-0.0706
656,1,1,0.997,1.000,-0.0750
657,1,1,0.987,1.000,-0.0764
658,1,1,0.990,1.000,-0.0786
659,1,1,0.992,1.000,-0.0778
660,1,1,0.994,1.000,-0.0834
661,1,1,0.995,1.000,-0.0879
662,1,1,0.996,1.000,-0.0926
663,1,1,0.997,1.000,-0.0969
664,1,1,0.997,1.000,-0.0966
665,1,1,0.998,1.000,-0.0963
666,1,1,0.998,1.000,-0.0967
667,1,1,0.999,1.000,-0.0959
668,1,1,0.999,1.000,-0.0963
669,1,1,0.999,1.000,-0.0946
670,1,1,0.999,1.000,-0.0931
671,1,1,0.999,1.000,-0.0941
672,1,1,1.000,1.000,-0.0949
673,1,1,1.000,1.000,-0.0939
674,1,1,1.000,1.000,-0.0895
675,1,1,0.990,1.000,-0.0854
676,1,1,0.982,1.000,-0.0831
677,1,1,0.975,1.000,-0.0813
678,1,1,0.980,1.000,-0.0815
679,1,1,0.984,1.000,-0.0816
680,1,1,0.987,1.000,-0.0801
681,1,1,0.990,1.000,-0.0816
682,1,1,0.992,1.000,-0.0828
683,1,1,0.994,1.000,-0.0832
684,1,1,0.995,1.000,-0.0835
685,1,1,0.996,1.000,-0.0822
686,1,1,0.997,1.000,-0.0811
687,1,1,0.997,1.000,-0.0824
688,1,1,0.998,1.000,-0.0834
689,1,1,0.998,1.000,-0.0794
690,1,1,0.999,1.000,-0.0789
691,1,1,0.999,1.000,-0.0801
692,1,1,0.999,1.000,-0.0847
693,1,1,0.999,1.000,-0.0885
694,1,1,0.999,1.000,-0.0899
695,1,1,1.000,1.000,-0.0910
696,1,1,1.000,1.000,-0.0940
697,1,1,1.000,1.000,-0.1006
698,1,1,1.000,1.000,-0.1065
699,1,1,1.000,1.000,-0.1122
700,1,1,1.000,1.000,-0.1168
